0000.185339 000001F9 6 20 00 7D 00 00 FF  
0000.185472 00000651 2 04 F0      
0000.185718 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.186327 00000215 6 00 20 00 00 01 01  
0000.190059 00000181 8 7D 00 32 10 32 20 32 00
0000.190310 000001F8 8 00 00 FF FF FE 00 00 0F
0000.190546 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.194683 0000027F 8 00 00 00 00 00 00 00 00
0000.194929 00000285 8 00 00 00 00 00 00 98 1F
0000.195236 00000284 8 00 00 00 00 00 00 98 1E
0000.195384 000001F9 6 20 00 7D 00 00 FF  
0000.195635 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.200074 00000181 8 7D 00 32 10 32 20 32 00
0000.200320 000001F8 8 00 00 FF FF FE 00 00 0F
0000.200566 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.200801 0000035D 8 90 03 00 00 09 C0 53 00
0000.201011 00000511 7 00 9A 33 5F 23 95 0B 
0000.201247 00000652 8 95 90 00 15 40 07 55 50
0000.204631 00000244 7 FE FE 00 18 00 00 FE 
0000.204974 000001F9 6 20 00 7D 00 00 FF  
0000.205158 00000650 5 41 00 FF D6 00   
0000.205404 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.206290 00000215 6 00 20 00 00 01 01  
0000.210043 00000181 8 7D 00 32 10 32 20 32 00
0000.210289 000001F8 8 00 00 FF FF FE 00 00 0F
0000.210524 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.210765 000005FD 8 1F 64 55 4A C9 42 00 00
0000.210970 0000065B 6 FF EF FE B8 40 7C  
0000.214646 0000027F 8 00 00 00 00 00 00 00 00
0000.214886 00000285 8 00 00 00 00 00 00 99 20
0000.215132 00000284 8 00 00 00 00 00 00 99 1F
0000.215337 000001F9 6 20 00 7D 00 00 FF  
0000.215562 00000638 7 50 10 05 90 00 00 00 
0000.215813 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.220104 00000181 8 7D 00 32 10 32 20 32 00
0000.220355 000001F8 8 00 00 FF FF FE 00 00 0F
0000.220590 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.220841 000001FD 8 37 41 7F FF 7F FF 50 00
0000.221655 000005E4 3 00 00 00     
0000.224609 00000244 7 FE FE 00 18 00 00 FE 
0000.224860 00000354 8 00 00 00 00 00 00 06 00
0000.225126 000001F9 6 20 00 7D 00 00 FF  
0000.225352 00000427 8 DB FF FF C7 FF FF 28 00
0000.225546 0000018A 8 FF F0 00 1F FE 3C 00 00
