0030.476001 00000284 8 00 00 00 00 00 00 D4 5A
0030.477368 00000551 8 48 00 00 00 FE 00 00 00
0030.477614 000001F8 8 00 00 FF FF FE 00 00 0F
0030.477855 00000181 8 7D 00 32 10 32 20 32 00
0030.478100 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.482253 000001F9 6 00 00 7D 00 00 FF  
0030.482519 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.483809 00000215 6 FF 20 FF 00 00 00  
0030.484024 00000625 6 82 00 E8 11 00 00  
0030.484890 00000511 7 00 E5 50 F1 43 70 47 
0030.485325 00000244 7 FE FE 00 18 00 00 FE 
0030.487301 00000181 8 7D 00 32 10 32 20 32 00
0030.487552 000001F8 8 00 00 FF FF FE 00 00 0F
0030.487793 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.492595 000001F9 6 00 00 7D 00 00 FF  
0030.492846 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.495549 0000027F 8 00 04 00 02 00 01 00 02
0030.495790 00000285 8 00 00 00 00 00 00 D5 5C
0030.496036 00000284 8 00 00 00 00 00 00 D5 5B
0030.497393 00000181 8 7D 00 32 10 32 20 32 00
0030.497643 000001F8 8 00 00 FF FF FE 00 00 0F
0030.497884 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.499799 0000035D 8 90 03 00 00 09 C0 53 00
0030.502262 000001F9 6 00 00 7D 00 00 FF  
0030.502507 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.503818 00000215 6 FF 20 FF 00 00 00  
0030.505523 00000244 7 FE FE 00 18 00 00 FE 
0030.505769 00000354 8 00 00 00 00 00 00 06 00
0030.507351 00000181 8 7D 00 32 10 32 20 32 00
0030.507602 000001F8 8 00 00 FF FF FE 00 00 0F
0030.507837 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.509793 000005FD 8 1F 64 55 4A C8 E2 00 00
0030.510213 00000634 4 80 FE 00 00    
0030.512686 000001F9 6 00 00 7D 00 00 FF  
0030.512927 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.515512 0000027F 8 00 04 00 02 00 01 00 02
0030.515758 00000285 8 00 00 00 00 00 00 D6 5D
0030.516004 00000284 8 00 00 00 00 00 00 D6 5C
0030.517315 00000181 8 7D 00 32 10 32 20 32 00
0030.517565 000001F8 8 00 00 FF FF FE 00 00 0F
0030.517806 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.519122 000005E4 3 00 00 00     
